_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,browser,controversial,openness,persistence,polarity,popularity,sentiment,browser_gold,commentcount,comments,controversial_gold,id,openness_gold,paragraphcount,persistence_gold,polarity_gold,popularity_gold,published,section,sentiment_gold,text,title,type,url
1132303241,1/10/2017 15:25:44,2338179780,1/10/2017 15:25:09,false,neodev,0.9922,18881135,CAN,NB,Saint George,174.119.194.25,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,no,yes,no,no,no,no,,83,"People still worry about ""rude"" words? You can't sit through an aleppo report with a 3 year old then realistically worry that words are bad.||""How much does a writer make?""
Less than a CEO of a multinational company and there's a pay gap to sort out so throw out your foolish dreams of doing something you will enjoy and do something to address this imbalance!||My career invoice is to choose something like science, medicine or banking that are merit based and where the posh kids won't get pushed to the front of the queue. 
Forget media or the arts. Too much of a punt.||Career advise to any nine year old is: be an astronaut.||Career advice to my nine year old : Well I think you're finally getting too big for cleaning the chimneysMaybe you should think about getting a paper round ..",,fce8c659-e95a-4d80-822d-8a412ceb3d81,,16,,,,2016-11-03T14:40:45Z,commentisfree,,"<p>Friends with a nine-year-old came to stay last week and I resolutely flunked the one question their child asked me. I don’t know about nine-year-olds; I know about two-year-olds, in comparison to which nine looks roughly 18. I’m making excuses for myself, but the fact is that when she asked her question – a good one: “How much money does a writer make?” – I wasn’t thinking about giving an age-appropriate response. I just responded and now I feel terrible.</p>  <p> Related: Ten top tips from 10 years as a parent </p>",When the truth is the wrong answer to a child’s question,article,https://www.theguardian.com/commentisfree/2016/nov/03/truth-wrong-answer-childs-question-careers-advice
1132303241,1/10/2017 18:51:17,2338375702,1/10/2017 18:46:43,false,instagc,0.5781,22298499,USA,DE,Wilmington,68.82.138.233,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",yes,yes,yes,yes,no,yes,,83,"People still worry about ""rude"" words? You can't sit through an aleppo report with a 3 year old then realistically worry that words are bad.||""How much does a writer make?""
Less than a CEO of a multinational company and there's a pay gap to sort out so throw out your foolish dreams of doing something you will enjoy and do something to address this imbalance!||My career invoice is to choose something like science, medicine or banking that are merit based and where the posh kids won't get pushed to the front of the queue. 
Forget media or the arts. Too much of a punt.||Career advise to any nine year old is: be an astronaut.||Career advice to my nine year old : Well I think you're finally getting too big for cleaning the chimneysMaybe you should think about getting a paper round ..",,fce8c659-e95a-4d80-822d-8a412ceb3d81,,16,,,,2016-11-03T14:40:45Z,commentisfree,,"<p>Friends with a nine-year-old came to stay last week and I resolutely flunked the one question their child asked me. I don’t know about nine-year-olds; I know about two-year-olds, in comparison to which nine looks roughly 18. I’m making excuses for myself, but the fact is that when she asked her question – a good one: “How much money does a writer make?” – I wasn’t thinking about giving an age-appropriate response. I just responded and now I feel terrible.</p>  <p> Related: Ten top tips from 10 years as a parent </p>",When the truth is the wrong answer to a child’s question,article,https://www.theguardian.com/commentisfree/2016/nov/03/truth-wrong-answer-childs-question-careers-advice
1132303241,1/10/2017 19:30:05,2338423368,1/10/2017 19:29:36,false,content_runner,0.5812,41449612,GBR,"","",77.92.72.92,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",yes,no,yes,yes,no,no,,83,"People still worry about ""rude"" words? You can't sit through an aleppo report with a 3 year old then realistically worry that words are bad.||""How much does a writer make?""
Less than a CEO of a multinational company and there's a pay gap to sort out so throw out your foolish dreams of doing something you will enjoy and do something to address this imbalance!||My career invoice is to choose something like science, medicine or banking that are merit based and where the posh kids won't get pushed to the front of the queue. 
Forget media or the arts. Too much of a punt.||Career advise to any nine year old is: be an astronaut.||Career advice to my nine year old : Well I think you're finally getting too big for cleaning the chimneysMaybe you should think about getting a paper round ..",,fce8c659-e95a-4d80-822d-8a412ceb3d81,,16,,,,2016-11-03T14:40:45Z,commentisfree,,"<p>Friends with a nine-year-old came to stay last week and I resolutely flunked the one question their child asked me. I don’t know about nine-year-olds; I know about two-year-olds, in comparison to which nine looks roughly 18. I’m making excuses for myself, but the fact is that when she asked her question – a good one: “How much money does a writer make?” – I wasn’t thinking about giving an age-appropriate response. I just responded and now I feel terrible.</p>  <p> Related: Ten top tips from 10 years as a parent </p>",When the truth is the wrong answer to a child’s question,article,https://www.theguardian.com/commentisfree/2016/nov/03/truth-wrong-answer-childs-question-careers-advice
1132303241,1/10/2017 19:50:46,2338454030,1/10/2017 19:49:10,false,neodev,0.4957,31613324,USA,IL,Carol Stream,50.158.27.89,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",yes,yes,yes,yes,yes,yes,,83,"People still worry about ""rude"" words? You can't sit through an aleppo report with a 3 year old then realistically worry that words are bad.||""How much does a writer make?""
Less than a CEO of a multinational company and there's a pay gap to sort out so throw out your foolish dreams of doing something you will enjoy and do something to address this imbalance!||My career invoice is to choose something like science, medicine or banking that are merit based and where the posh kids won't get pushed to the front of the queue. 
Forget media or the arts. Too much of a punt.||Career advise to any nine year old is: be an astronaut.||Career advice to my nine year old : Well I think you're finally getting too big for cleaning the chimneysMaybe you should think about getting a paper round ..",,fce8c659-e95a-4d80-822d-8a412ceb3d81,,16,,,,2016-11-03T14:40:45Z,commentisfree,,"<p>Friends with a nine-year-old came to stay last week and I resolutely flunked the one question their child asked me. I don’t know about nine-year-olds; I know about two-year-olds, in comparison to which nine looks roughly 18. I’m making excuses for myself, but the fact is that when she asked her question – a good one: “How much money does a writer make?” – I wasn’t thinking about giving an age-appropriate response. I just responded and now I feel terrible.</p>  <p> Related: Ten top tips from 10 years as a parent </p>",When the truth is the wrong answer to a child’s question,article,https://www.theguardian.com/commentisfree/2016/nov/03/truth-wrong-answer-childs-question-careers-advice
1132303241,1/10/2017 20:09:46,2338487124,1/10/2017 20:09:13,false,clixsense,0.5326,35394287,CAN,NL,Stephenville,71.7.213.107,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",no,no,no,yes,no,yes,,83,"People still worry about ""rude"" words? You can't sit through an aleppo report with a 3 year old then realistically worry that words are bad.||""How much does a writer make?""
Less than a CEO of a multinational company and there's a pay gap to sort out so throw out your foolish dreams of doing something you will enjoy and do something to address this imbalance!||My career invoice is to choose something like science, medicine or banking that are merit based and where the posh kids won't get pushed to the front of the queue. 
Forget media or the arts. Too much of a punt.||Career advise to any nine year old is: be an astronaut.||Career advice to my nine year old : Well I think you're finally getting too big for cleaning the chimneysMaybe you should think about getting a paper round ..",,fce8c659-e95a-4d80-822d-8a412ceb3d81,,16,,,,2016-11-03T14:40:45Z,commentisfree,,"<p>Friends with a nine-year-old came to stay last week and I resolutely flunked the one question their child asked me. I don’t know about nine-year-olds; I know about two-year-olds, in comparison to which nine looks roughly 18. I’m making excuses for myself, but the fact is that when she asked her question – a good one: “How much money does a writer make?” – I wasn’t thinking about giving an age-appropriate response. I just responded and now I feel terrible.</p>  <p> Related: Ten top tips from 10 years as a parent </p>",When the truth is the wrong answer to a child’s question,article,https://www.theguardian.com/commentisfree/2016/nov/03/truth-wrong-answer-childs-question-careers-advice
1132303241,1/10/2017 20:10:20,2338487956,1/10/2017 20:08:55,false,clixsense,0.5328,13121046,CAN,QC,Trois-rivières,24.122.109.208,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,no,no,yes,no,no,yes,,83,"People still worry about ""rude"" words? You can't sit through an aleppo report with a 3 year old then realistically worry that words are bad.||""How much does a writer make?""
Less than a CEO of a multinational company and there's a pay gap to sort out so throw out your foolish dreams of doing something you will enjoy and do something to address this imbalance!||My career invoice is to choose something like science, medicine or banking that are merit based and where the posh kids won't get pushed to the front of the queue. 
Forget media or the arts. Too much of a punt.||Career advise to any nine year old is: be an astronaut.||Career advice to my nine year old : Well I think you're finally getting too big for cleaning the chimneysMaybe you should think about getting a paper round ..",,fce8c659-e95a-4d80-822d-8a412ceb3d81,,16,,,,2016-11-03T14:40:45Z,commentisfree,,"<p>Friends with a nine-year-old came to stay last week and I resolutely flunked the one question their child asked me. I don’t know about nine-year-olds; I know about two-year-olds, in comparison to which nine looks roughly 18. I’m making excuses for myself, but the fact is that when she asked her question – a good one: “How much money does a writer make?” – I wasn’t thinking about giving an age-appropriate response. I just responded and now I feel terrible.</p>  <p> Related: Ten top tips from 10 years as a parent </p>",When the truth is the wrong answer to a child’s question,article,https://www.theguardian.com/commentisfree/2016/nov/03/truth-wrong-answer-childs-question-careers-advice
1132303242,1/10/2017 15:23:03,2338177682,1/10/2017 15:22:30,false,neodev,0.9922,18881135,CAN,NB,Saint George,174.119.194.25,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,no,no,no,no,no,no,,17,"Ouch.||Crazy decision. Where exactly are Wigan getting a manager better placed to deliver long term stability and success than the one they have just sacked. Back to league one I'm afraid.....||Thanks for your great service Gary. You should have been given a better chance. You'll never be forgotten.||It's crazy that people think an automatically promoted club should be competing for prizes in a new league. Well, unless you're a Rangers fan.||Correct decision, I am sorry to say. Our squad was easily the best in the league last year. This year it's not, but it is ok. We have dominated games but we are not playing the football that will let our strikers score.",,fd08e228-24fd-4061-9ac6-960e34b993fa,,7,,,,2016-10-25T16:39:11Z,football,,"<p>Wigan Athletic have sacked Gary Caldwell as manager after a disappointing start to their Championship campaign.</p> <p>With the club in 23rd place in the league, after winning two games in 14 this season, the club have made the change.</p>",Wigan sack Gary Caldwell after poor start to Championship campaign,article,https://www.theguardian.com/football/2016/oct/25/wigan-athletic-sack-gary-caldwell-championship
1132303242,1/10/2017 17:35:53,2338286414,1/10/2017 17:35:30,false,neodev,0.6021,12686314,USA,IN,Mishawaka,98.222.84.85,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,no,yes,no,yes,yes,no,,17,"Ouch.||Crazy decision. Where exactly are Wigan getting a manager better placed to deliver long term stability and success than the one they have just sacked. Back to league one I'm afraid.....||Thanks for your great service Gary. You should have been given a better chance. You'll never be forgotten.||It's crazy that people think an automatically promoted club should be competing for prizes in a new league. Well, unless you're a Rangers fan.||Correct decision, I am sorry to say. Our squad was easily the best in the league last year. This year it's not, but it is ok. We have dominated games but we are not playing the football that will let our strikers score.",,fd08e228-24fd-4061-9ac6-960e34b993fa,,7,,,,2016-10-25T16:39:11Z,football,,"<p>Wigan Athletic have sacked Gary Caldwell as manager after a disappointing start to their Championship campaign.</p> <p>With the club in 23rd place in the league, after winning two games in 14 this season, the club have made the change.</p>",Wigan sack Gary Caldwell after poor start to Championship campaign,article,https://www.theguardian.com/football/2016/oct/25/wigan-athletic-sack-gary-caldwell-championship
1132303242,1/10/2017 18:00:03,2338312685,1/10/2017 17:59:44,false,prizerebel,0.6382,35607359,USA,MI,Ferndale,67.149.165.68,"Mozilla/5.0 (Linux; Android 5.0.1; SCH-I545 Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",no,no,no,no,no,no,,17,"Ouch.||Crazy decision. Where exactly are Wigan getting a manager better placed to deliver long term stability and success than the one they have just sacked. Back to league one I'm afraid.....||Thanks for your great service Gary. You should have been given a better chance. You'll never be forgotten.||It's crazy that people think an automatically promoted club should be competing for prizes in a new league. Well, unless you're a Rangers fan.||Correct decision, I am sorry to say. Our squad was easily the best in the league last year. This year it's not, but it is ok. We have dominated games but we are not playing the football that will let our strikers score.",,fd08e228-24fd-4061-9ac6-960e34b993fa,,7,,,,2016-10-25T16:39:11Z,football,,"<p>Wigan Athletic have sacked Gary Caldwell as manager after a disappointing start to their Championship campaign.</p> <p>With the club in 23rd place in the league, after winning two games in 14 this season, the club have made the change.</p>",Wigan sack Gary Caldwell after poor start to Championship campaign,article,https://www.theguardian.com/football/2016/oct/25/wigan-athletic-sack-gary-caldwell-championship
1132303242,1/10/2017 18:41:49,2338359567,1/10/2017 18:40:35,false,instagc,0.5781,22298499,USA,DE,Wilmington,68.82.138.233,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",yes,yes,yes,yes,no,yes,,17,"Ouch.||Crazy decision. Where exactly are Wigan getting a manager better placed to deliver long term stability and success than the one they have just sacked. Back to league one I'm afraid.....||Thanks for your great service Gary. You should have been given a better chance. You'll never be forgotten.||It's crazy that people think an automatically promoted club should be competing for prizes in a new league. Well, unless you're a Rangers fan.||Correct decision, I am sorry to say. Our squad was easily the best in the league last year. This year it's not, but it is ok. We have dominated games but we are not playing the football that will let our strikers score.",,fd08e228-24fd-4061-9ac6-960e34b993fa,,7,,,,2016-10-25T16:39:11Z,football,,"<p>Wigan Athletic have sacked Gary Caldwell as manager after a disappointing start to their Championship campaign.</p> <p>With the club in 23rd place in the league, after winning two games in 14 this season, the club have made the change.</p>",Wigan sack Gary Caldwell after poor start to Championship campaign,article,https://www.theguardian.com/football/2016/oct/25/wigan-athletic-sack-gary-caldwell-championship
1132303242,1/10/2017 19:28:05,2338420915,1/10/2017 19:27:34,false,content_runner,0.5812,41449612,GBR,"","",77.92.72.92,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",yes,no,yes,yes,yes,no,,17,"Ouch.||Crazy decision. Where exactly are Wigan getting a manager better placed to deliver long term stability and success than the one they have just sacked. Back to league one I'm afraid.....||Thanks for your great service Gary. You should have been given a better chance. You'll never be forgotten.||It's crazy that people think an automatically promoted club should be competing for prizes in a new league. Well, unless you're a Rangers fan.||Correct decision, I am sorry to say. Our squad was easily the best in the league last year. This year it's not, but it is ok. We have dominated games but we are not playing the football that will let our strikers score.",,fd08e228-24fd-4061-9ac6-960e34b993fa,,7,,,,2016-10-25T16:39:11Z,football,,"<p>Wigan Athletic have sacked Gary Caldwell as manager after a disappointing start to their Championship campaign.</p> <p>With the club in 23rd place in the league, after winning two games in 14 this season, the club have made the change.</p>",Wigan sack Gary Caldwell after poor start to Championship campaign,article,https://www.theguardian.com/football/2016/oct/25/wigan-athletic-sack-gary-caldwell-championship
1132303242,1/10/2017 19:44:16,2338444412,1/10/2017 19:43:03,false,neodev,0.4957,31613324,USA,IL,Carol Stream,50.158.27.89,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",yes,yes,yes,yes,yes,yes,,17,"Ouch.||Crazy decision. Where exactly are Wigan getting a manager better placed to deliver long term stability and success than the one they have just sacked. Back to league one I'm afraid.....||Thanks for your great service Gary. You should have been given a better chance. You'll never be forgotten.||It's crazy that people think an automatically promoted club should be competing for prizes in a new league. Well, unless you're a Rangers fan.||Correct decision, I am sorry to say. Our squad was easily the best in the league last year. This year it's not, but it is ok. We have dominated games but we are not playing the football that will let our strikers score.",,fd08e228-24fd-4061-9ac6-960e34b993fa,,7,,,,2016-10-25T16:39:11Z,football,,"<p>Wigan Athletic have sacked Gary Caldwell as manager after a disappointing start to their Championship campaign.</p> <p>With the club in 23rd place in the league, after winning two games in 14 this season, the club have made the change.</p>",Wigan sack Gary Caldwell after poor start to Championship campaign,article,https://www.theguardian.com/football/2016/oct/25/wigan-athletic-sack-gary-caldwell-championship
1132303243,1/10/2017 15:31:05,2338183863,1/10/2017 15:30:12,false,neodev,0.9922,18881135,CAN,NB,Saint George,174.119.194.25,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,no,yes,no,yes,no,yes,,92,"Part of the problem is the tendency to believe that ""feelings"" are more important than rational thought||Surprised not to see any comments here about how Brexit has made us an unkind society. Oh wait, I'm the first to comment!||Aren't we post-kindness now?
Sadly.||Face-to-face, people are more likely to react kindly to one another than in the virtual world. What we don't know yet is if the hatred and vitriol that characterises much virtual 'communication' will affect our face-to-face relationships.||It starts with security. If people know that whatever happens they will have access to a paid job and affordable home the rest will fall into place. Unfortunately this government wants us to play hunger games and create a sense of insecurity because it keeps them in power.",,fd70cef3-5c9e-4cef-840a-2affe5ac65c3,,15,,,,2016-11-02T06:00:11Z,commentisfree,,"<p>If there is an irrepressible human trait it’s the determination, against all odds, to reconnect. Though governments seek to atomise and rule, we will keep finding ways to come together. Our social brains forbid any other outcome. They urge us to reach out, even when the world seems hostile.</p> <p>This is the conclusion I draw from touring England over the past few weeks, talking about loneliness and mental health. Everywhere I have been so far, I’ve come across the same, double-sided story: stark failures of government offset in part by the extraordinary force of human kindness.</p>","Without the power of kindness, our society will fall apart",article,https://www.theguardian.com/commentisfree/2016/nov/02/kindness-government-loneliness-mental-health
1132303243,1/10/2017 18:59:42,2338385166,1/10/2017 18:58:09,false,instagc,0.5781,22298499,USA,DE,Wilmington,68.82.138.233,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",yes,yes,yes,yes,no,yes,,92,"Part of the problem is the tendency to believe that ""feelings"" are more important than rational thought||Surprised not to see any comments here about how Brexit has made us an unkind society. Oh wait, I'm the first to comment!||Aren't we post-kindness now?
Sadly.||Face-to-face, people are more likely to react kindly to one another than in the virtual world. What we don't know yet is if the hatred and vitriol that characterises much virtual 'communication' will affect our face-to-face relationships.||It starts with security. If people know that whatever happens they will have access to a paid job and affordable home the rest will fall into place. Unfortunately this government wants us to play hunger games and create a sense of insecurity because it keeps them in power.",,fd70cef3-5c9e-4cef-840a-2affe5ac65c3,,15,,,,2016-11-02T06:00:11Z,commentisfree,,"<p>If there is an irrepressible human trait it’s the determination, against all odds, to reconnect. Though governments seek to atomise and rule, we will keep finding ways to come together. Our social brains forbid any other outcome. They urge us to reach out, even when the world seems hostile.</p> <p>This is the conclusion I draw from touring England over the past few weeks, talking about loneliness and mental health. Everywhere I have been so far, I’ve come across the same, double-sided story: stark failures of government offset in part by the extraordinary force of human kindness.</p>","Without the power of kindness, our society will fall apart",article,https://www.theguardian.com/commentisfree/2016/nov/02/kindness-government-loneliness-mental-health
1132303243,1/10/2017 19:33:29,2338429072,1/10/2017 19:33:00,false,content_runner,0.5812,41449612,GBR,"","",77.92.72.92,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",yes,no,yes,yes,no,yes,,92,"Part of the problem is the tendency to believe that ""feelings"" are more important than rational thought||Surprised not to see any comments here about how Brexit has made us an unkind society. Oh wait, I'm the first to comment!||Aren't we post-kindness now?
Sadly.||Face-to-face, people are more likely to react kindly to one another than in the virtual world. What we don't know yet is if the hatred and vitriol that characterises much virtual 'communication' will affect our face-to-face relationships.||It starts with security. If people know that whatever happens they will have access to a paid job and affordable home the rest will fall into place. Unfortunately this government wants us to play hunger games and create a sense of insecurity because it keeps them in power.",,fd70cef3-5c9e-4cef-840a-2affe5ac65c3,,15,,,,2016-11-02T06:00:11Z,commentisfree,,"<p>If there is an irrepressible human trait it’s the determination, against all odds, to reconnect. Though governments seek to atomise and rule, we will keep finding ways to come together. Our social brains forbid any other outcome. They urge us to reach out, even when the world seems hostile.</p> <p>This is the conclusion I draw from touring England over the past few weeks, talking about loneliness and mental health. Everywhere I have been so far, I’ve come across the same, double-sided story: stark failures of government offset in part by the extraordinary force of human kindness.</p>","Without the power of kindness, our society will fall apart",article,https://www.theguardian.com/commentisfree/2016/nov/02/kindness-government-loneliness-mental-health
1132303243,1/10/2017 20:15:11,2338496005,1/10/2017 20:14:37,false,clixsense,0.5326,35394287,CAN,NL,Stephenville,71.7.213.107,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",no,no,no,no,yes,yes,,92,"Part of the problem is the tendency to believe that ""feelings"" are more important than rational thought||Surprised not to see any comments here about how Brexit has made us an unkind society. Oh wait, I'm the first to comment!||Aren't we post-kindness now?
Sadly.||Face-to-face, people are more likely to react kindly to one another than in the virtual world. What we don't know yet is if the hatred and vitriol that characterises much virtual 'communication' will affect our face-to-face relationships.||It starts with security. If people know that whatever happens they will have access to a paid job and affordable home the rest will fall into place. Unfortunately this government wants us to play hunger games and create a sense of insecurity because it keeps them in power.",,fd70cef3-5c9e-4cef-840a-2affe5ac65c3,,15,,,,2016-11-02T06:00:11Z,commentisfree,,"<p>If there is an irrepressible human trait it’s the determination, against all odds, to reconnect. Though governments seek to atomise and rule, we will keep finding ways to come together. Our social brains forbid any other outcome. They urge us to reach out, even when the world seems hostile.</p> <p>This is the conclusion I draw from touring England over the past few weeks, talking about loneliness and mental health. Everywhere I have been so far, I’ve come across the same, double-sided story: stark failures of government offset in part by the extraordinary force of human kindness.</p>","Without the power of kindness, our society will fall apart",article,https://www.theguardian.com/commentisfree/2016/nov/02/kindness-government-loneliness-mental-health
1132303243,1/10/2017 20:19:50,2338503446,1/10/2017 20:18:25,false,clixsense,0.5328,13121046,CAN,QC,Trois-rivières,24.122.109.208,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,no,no,yes,no,no,yes,,92,"Part of the problem is the tendency to believe that ""feelings"" are more important than rational thought||Surprised not to see any comments here about how Brexit has made us an unkind society. Oh wait, I'm the first to comment!||Aren't we post-kindness now?
Sadly.||Face-to-face, people are more likely to react kindly to one another than in the virtual world. What we don't know yet is if the hatred and vitriol that characterises much virtual 'communication' will affect our face-to-face relationships.||It starts with security. If people know that whatever happens they will have access to a paid job and affordable home the rest will fall into place. Unfortunately this government wants us to play hunger games and create a sense of insecurity because it keeps them in power.",,fd70cef3-5c9e-4cef-840a-2affe5ac65c3,,15,,,,2016-11-02T06:00:11Z,commentisfree,,"<p>If there is an irrepressible human trait it’s the determination, against all odds, to reconnect. Though governments seek to atomise and rule, we will keep finding ways to come together. Our social brains forbid any other outcome. They urge us to reach out, even when the world seems hostile.</p> <p>This is the conclusion I draw from touring England over the past few weeks, talking about loneliness and mental health. Everywhere I have been so far, I’ve come across the same, double-sided story: stark failures of government offset in part by the extraordinary force of human kindness.</p>","Without the power of kindness, our society will fall apart",article,https://www.theguardian.com/commentisfree/2016/nov/02/kindness-government-loneliness-mental-health
1132303243,1/10/2017 20:28:06,2338517973,1/10/2017 20:23:39,false,neodev,0.4957,31613324,USA,IL,Carol Stream,50.158.27.89,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",yes,yes,yes,yes,yes,yes,,92,"Part of the problem is the tendency to believe that ""feelings"" are more important than rational thought||Surprised not to see any comments here about how Brexit has made us an unkind society. Oh wait, I'm the first to comment!||Aren't we post-kindness now?
Sadly.||Face-to-face, people are more likely to react kindly to one another than in the virtual world. What we don't know yet is if the hatred and vitriol that characterises much virtual 'communication' will affect our face-to-face relationships.||It starts with security. If people know that whatever happens they will have access to a paid job and affordable home the rest will fall into place. Unfortunately this government wants us to play hunger games and create a sense of insecurity because it keeps them in power.",,fd70cef3-5c9e-4cef-840a-2affe5ac65c3,,15,,,,2016-11-02T06:00:11Z,commentisfree,,"<p>If there is an irrepressible human trait it’s the determination, against all odds, to reconnect. Though governments seek to atomise and rule, we will keep finding ways to come together. Our social brains forbid any other outcome. They urge us to reach out, even when the world seems hostile.</p> <p>This is the conclusion I draw from touring England over the past few weeks, talking about loneliness and mental health. Everywhere I have been so far, I’ve come across the same, double-sided story: stark failures of government offset in part by the extraordinary force of human kindness.</p>","Without the power of kindness, our society will fall apart",article,https://www.theguardian.com/commentisfree/2016/nov/02/kindness-government-loneliness-mental-health
1132303244,1/10/2017 15:17:41,2338173381,1/10/2017 15:16:57,false,neodev,0.9922,18881135,CAN,NB,Saint George,174.119.194.25,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,no,no,no,no,no,no,,25,"From the chat on the recent pod he sounds a bit of a loon, how has he not been sacked??!||Enjoyed that.||He is rumoured to have put money into the club. That is the rub.I fear this may be a drop we cannot recover from.||Apparently he rarely trained when he ""played"" for Aberdeen, so I'm unsurprised to learn that he doesn't consider it necessary to attend as a manager.||He might surprise me yet, but I reckon Jackie might turn out to be one of those guys who was better as a player than a manager, though there are plenty of them tbf.",,fd9f6a01-f1f6-45f6-ae9a-d23ad368a3f9,,18,,,,2016-10-07T16:33:31Z,football,,"<p>This season has reached the stage when those who wield the power at clubs take stock and weigh up whether their team is heading in the right direction. The pressure to act quickly is strong and the increasingly trigger-happy chairmen of the land have managers looking over their shoulders.</p> <p>That is not quite the situation at York City, though. The news that Jackie McNamara’s position might be in danger is not exactly a surprise. They were relegated from League Two last season, are fifth-bottom of the National League, have not won an away game in 13 months and on Tuesday were beaten 6-1 by bottom-of-the-table Guiseley. A public ultimatum was issued on Wednesday, stating that their game against Braintree Town on Saturday was McNamara’s last chance.</p>",Jackie McNamara gives own ultimatum at York City: ‘Will I stay or will I go?’,article,https://www.theguardian.com/football/blog/2016/oct/07/york-city-jackie-mcnamara-braintree-town
1132303244,1/10/2017 17:31:18,2338281714,1/10/2017 17:30:53,false,neodev,0.6021,12686314,USA,IN,Mishawaka,98.222.84.85,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,yes,yes,yes,yes,yes,yes,,25,"From the chat on the recent pod he sounds a bit of a loon, how has he not been sacked??!||Enjoyed that.||He is rumoured to have put money into the club. That is the rub.I fear this may be a drop we cannot recover from.||Apparently he rarely trained when he ""played"" for Aberdeen, so I'm unsurprised to learn that he doesn't consider it necessary to attend as a manager.||He might surprise me yet, but I reckon Jackie might turn out to be one of those guys who was better as a player than a manager, though there are plenty of them tbf.",,fd9f6a01-f1f6-45f6-ae9a-d23ad368a3f9,,18,,,,2016-10-07T16:33:31Z,football,,"<p>This season has reached the stage when those who wield the power at clubs take stock and weigh up whether their team is heading in the right direction. The pressure to act quickly is strong and the increasingly trigger-happy chairmen of the land have managers looking over their shoulders.</p> <p>That is not quite the situation at York City, though. The news that Jackie McNamara’s position might be in danger is not exactly a surprise. They were relegated from League Two last season, are fifth-bottom of the National League, have not won an away game in 13 months and on Tuesday were beaten 6-1 by bottom-of-the-table Guiseley. A public ultimatum was issued on Wednesday, stating that their game against Braintree Town on Saturday was McNamara’s last chance.</p>",Jackie McNamara gives own ultimatum at York City: ‘Will I stay or will I go?’,article,https://www.theguardian.com/football/blog/2016/oct/07/york-city-jackie-mcnamara-braintree-town
